sample_name	batch	birth_timestamp	cage_group	cage_id	cage_line	collection_date	collection_device	collection_method	collection_timestamp	country	description	dna_extracted	elevation	empo_1	empo_2	empo_3	empo_4	env_biome	env_feature	env_material	env_package	facility	father_subject_id	gave_birth	generation	geo_loc_name	host_age	host_age_units	host_body_habitat	host_body_product	host_body_site	host_common_name	host_genotype	host_scientific_name	host_subject_id	host_subject_id_bmfz	host_taxid	host_weight	host_weight_units	iacuc_institute	iacuc_protocol_id	latitude	life_stage	longitude	mate_sire	mothers_subject_ids	parental_cage	physical_specimen_location	physical_specimen_remaining	qiita_sample_type	qiita_study_id	sample_type	scientific_name	serum_triglyceride	serum_triglyceride_unit	sex	taxon_id	title	tube_id	tube_id_plate_bmfz
13422.51skin	3	2019-02-18	cf1-2	f1-6	C57BL6/J_line2	2019-06-04	eppi	necropsy	2019-06-04	Germany	motherf1	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	urban biome	animal-associated habitat	sebum material	host-associated	spf	176382/10	True	F1	Germany:Duesseldorf	15	weeks	UBERON:skin	UBERON:skin of external ear	UBERON:sebum	mouse	c57bl6/j	Mus musculus	183012/1/2	51	10090	24.5	grams	LANUV	G383/17	51.189401	adult	6.792239	False	176382/3|176382/4	p1-3	dna in freezer03.140	TRUE	skin	13422	skin of external ear	mouse skin metagenome	1.73	nmol/well	female	540485	Skin screening	9-e7	9-e7
13422.52	1	2019-02-18	cf1-2	f1-7	C57BL6/J_line2	2019-06-04	eppi	necropsy	2019-06-04	Germany	fatherf1	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal distal gut (non-saline)	urban biome	animal-associated habitat	intestine environment	host-associated	spf	176382/10	False	F1	Germany:Duesseldorf	15	weeks	UBERON:gastrointestinal system	UBERON:lumen of gut	UBERON:colon	mouse	c57bl6/j	Mus musculus	183012/1/3	52	10090	27.5	grams	LANUV	G383/17	51.189401	adult	6.792239	True	176382/3|176382/4	p1-3	dna in freezer03.140	TRUE	colon content	13422	colon content	mouse gut metagenome	3.4	nmol/well	male	410661	Influence of the genetic background on murine gut microbiome composition and diversity over five generations	2-g2	2-g2
13422.52skin	3	2019-02-18	cf1-2	f1-7	C57BL6/J_line2	2019-06-04	eppi	necropsy	2019-06-04	Germany	fatherf1	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	urban biome	animal-associated habitat	sebum material	host-associated	spf	176382/10	False	F1	Germany:Duesseldorf	15	weeks	UBERON:skin	UBERON:skin of external ear	UBERON:sebum	mouse	c57bl6/j	Mus musculus	183012/1/3	52	10090	27.5	grams	LANUV	G383/17	51.189401	adult	6.792239	True	176382/3|176382/4	p1-3	dna in freezer03.140	TRUE	skin	13422	skin of external ear	mouse skin metagenome	3.4	nmol/well	male	540485	Skin screening	7-g2	7-g2
13422.53	1	2019-02-18	cf1-2	f1-8	C57BL6/J_line2	2019-06-04	eppi	necropsy	2019-06-04	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal distal gut (non-saline)	urban biome	animal-associated habitat	intestine environment	host-associated	spf	176382/10	False	F1	Germany:Duesseldorf	15	weeks	UBERON:gastrointestinal system	UBERON:lumen of gut	UBERON:colon	mouse	c57bl6/j	Mus musculus	183012/1/4	53	10090	27.5	grams	LANUV	G383/17	51.189401	adult	6.792239	False	176382/3|176382/4	p1-3	dna in freezer03.140	TRUE	colon content	13422	colon content	mouse gut metagenome	0.58	nmol/well	male	410661	Influence of the genetic background on murine gut microbiome composition and diversity over five generations	3-d2	3-d2
13422.53skin	3	2019-02-18	cf1-2	f1-8	C57BL6/J_line2	2019-06-04	eppi	necropsy	2019-06-04	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	urban biome	animal-associated habitat	sebum material	host-associated	spf	176382/10	False	F1	Germany:Duesseldorf	15	weeks	UBERON:skin	UBERON:skin of external ear	UBERON:sebum	mouse	c57bl6/j	Mus musculus	183012/1/4	53	10090	27.5	grams	LANUV	G383/17	51.189401	adult	6.792239	False	176382/3|176382/4	p1-3	dna in freezer03.140	TRUE	skin	13422	skin of external ear	mouse skin metagenome	0.58	nmol/well	male	540485	Skin screening	8-d2	8-d2
13422.54	1	2019-02-18	cf1-2	f1-8	C57BL6/J_line2	2019-06-04	eppi	necropsy	2019-06-04	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal distal gut (non-saline)	urban biome	animal-associated habitat	intestine environment	host-associated	spf	176382/10	False	F1	Germany:Duesseldorf	15	weeks	UBERON:gastrointestinal system	UBERON:lumen of gut	UBERON:colon	mouse	c57bl6/j	Mus musculus	183012/1/5	54	10090	27.3	grams	LANUV	G383/17	51.189401	adult	6.792239	False	176382/3|176382/4	p1-3	dna in freezer03.140	TRUE	colon content	13422	colon content	mouse gut metagenome	0.41	nmol/well	male	410661	Influence of the genetic background on murine gut microbiome composition and diversity over five generations	3-f6	3-f6
13422.54skin	3	2019-02-18	cf1-2	f1-8	C57BL6/J_line2	2019-06-04	eppi	necropsy	2019-06-04	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	urban biome	animal-associated habitat	sebum material	host-associated	spf	176382/10	False	F1	Germany:Duesseldorf	15	weeks	UBERON:skin	UBERON:skin of external ear	UBERON:sebum	mouse	c57bl6/j	Mus musculus	183012/1/5	54	10090	27.3	grams	LANUV	G383/17	51.189401	adult	6.792239	False	176382/3|176382/4	p1-3	dna in freezer03.140	TRUE	skin	13422	skin of external ear	mouse skin metagenome	0.41	nmol/well	male	540485	Skin screening	8-f6	8-f6
13422.55	1	2019-02-18	cf1-2	f1-8	C57BL6/J_line2	2019-06-04	eppi	necropsy	2019-06-04	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal distal gut (non-saline)	urban biome	animal-associated habitat	intestine environment	host-associated	spf	176382/10	False	F1	Germany:Duesseldorf	15	weeks	UBERON:gastrointestinal system	UBERON:lumen of gut	UBERON:colon	mouse	c57bl6/j	Mus musculus	183012/1/6	55	10090	29.1	grams	LANUV	G383/17	51.189401	adult	6.792239	False	176382/3|176382/4	p1-3	dna in freezer03.140	TRUE	colon content	13422	colon content	mouse gut metagenome	0.45	nmol/well	male	410661	Influence of the genetic background on murine gut microbiome composition and diversity over five generations	1-f11	1-f11
13422.55skin	3	2019-02-18	cf1-2	f1-8	C57BL6/J_line2	2019-06-04	eppi	necropsy	2019-06-04	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	urban biome	animal-associated habitat	sebum material	host-associated	spf	176382/10	False	F1	Germany:Duesseldorf	15	weeks	UBERON:skin	UBERON:skin of external ear	UBERON:sebum	mouse	c57bl6/j	Mus musculus	183012/1/6	55	10090	29.1	grams	LANUV	G383/17	51.189401	adult	6.792239	False	176382/3|176382/4	p1-3	dna in freezer03.140	TRUE	skin	13422	skin of external ear	mouse skin metagenome	0.45	nmol/well	male	540485	Skin screening	6-f11	6-f11
13422.56	1	2019-02-18	cf1-2	f1-8	C57BL6/J_line2	2019-06-04	eppi	necropsy	2019-06-04	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal distal gut (non-saline)	urban biome	animal-associated habitat	intestine environment	host-associated	spf	176382/10	False	F1	Germany:Duesseldorf	15	weeks	UBERON:gastrointestinal system	UBERON:lumen of gut	UBERON:colon	mouse	c57bl6/j	Mus musculus	183012/1/7	56	10090	29.4	grams	LANUV	G383/17	51.189401	adult	6.792239	False	176382/3|176382/4	p1-3	dna in freezer03.140	TRUE	colon content	13422	colon content	mouse gut metagenome	0.53	nmol/well	male	410661	Influence of the genetic background on murine gut microbiome composition and diversity over five generations	1-g3	1-g3
13422.56skin	3	2019-02-18	cf1-2	f1-8	C57BL6/J_line2	2019-06-04	eppi	necropsy	2019-06-04	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	urban biome	animal-associated habitat	sebum material	host-associated	spf	176382/10	False	F1	Germany:Duesseldorf	15	weeks	UBERON:skin	UBERON:skin of external ear	UBERON:sebum	mouse	c57bl6/j	Mus musculus	183012/1/7	56	10090	29.4	grams	LANUV	G383/17	51.189401	adult	6.792239	False	176382/3|176382/4	p1-3	dna in freezer03.140	TRUE	skin	13422	skin of external ear	mouse skin metagenome	0.53	nmol/well	male	540485	Skin screening	6-g3	6-g3
13422.57	1	2019-02-22	cf1-2	f1-9	C57BL6/J_line2	2019-06-07	eppi	necropsy	2019-06-07	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal distal gut (non-saline)	urban biome	animal-associated habitat	intestine environment	host-associated	spf	176382/10	False	F1	Germany:Duesseldorf	15	weeks	UBERON:gastrointestinal system	UBERON:lumen of gut	UBERON:colon	mouse	c57bl6/j	Mus musculus	183013/1	57	10090	22.1	grams	LANUV	G383/17	51.189401	adult	6.792239	False	176382/3|176382/4	p1-3	dna in freezer03.140	TRUE	colon content	13422	colon content	mouse gut metagenome	0.62	nmol/well	female	410661	Influence of the genetic background on murine gut microbiome composition and diversity over five generations	3-g9	3-g9
13422.57skin	3	2019-02-22	cf1-2	f1-9	C57BL6/J_line2	2019-06-07	eppi	necropsy	2019-06-07	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	urban biome	animal-associated habitat	sebum material	host-associated	spf	176382/10	False	F1	Germany:Duesseldorf	15	weeks	UBERON:skin	UBERON:skin of external ear	UBERON:sebum	mouse	c57bl6/j	Mus musculus	183013/1	57	10090	22.1	grams	LANUV	G383/17	51.189401	adult	6.792239	False	176382/3|176382/4	p1-3	dna in freezer03.140	TRUE	skin	13422	skin of external ear	mouse skin metagenome	0.62	nmol/well	female	540485	Skin screening	8-g9	8-g9
13422.58	1	2019-02-22	cf1-2	f1-9	C57BL6/J_line2	2019-06-07	eppi	necropsy	2019-06-07	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal distal gut (non-saline)	urban biome	animal-associated habitat	intestine environment	host-associated	spf	176382/10	False	F1	Germany:Duesseldorf	15	weeks	UBERON:gastrointestinal system	UBERON:lumen of gut	UBERON:colon	mouse	c57bl6/j	Mus musculus	183013/2	58	10090	20.6	grams	LANUV	G383/17	51.189401	adult	6.792239	False	176382/3|176382/4	p1-3	dna in freezer03.140	TRUE	colon content	13422	colon content	mouse gut metagenome	3.03	nmol/well	female	410661	Influence of the genetic background on murine gut microbiome composition and diversity over five generations	1-g9	1-g9
13422.58skin	3	2019-02-22	cf1-2	f1-9	C57BL6/J_line2	2019-06-07	eppi	necropsy	2019-06-07	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	urban biome	animal-associated habitat	sebum material	host-associated	spf	176382/10	False	F1	Germany:Duesseldorf	15	weeks	UBERON:skin	UBERON:skin of external ear	UBERON:sebum	mouse	c57bl6/j	Mus musculus	183013/2	58	10090	20.6	grams	LANUV	G383/17	51.189401	adult	6.792239	False	176382/3|176382/4	p1-3	dna in freezer03.140	TRUE	skin	13422	skin of external ear	mouse skin metagenome	3.03	nmol/well	female	540485	Skin screening	6-g9	6-g9
13422.59	1	2019-02-22	cf1-2	f1-9	C57BL6/J_line2	2019-06-07	eppi	necropsy	2019-06-07	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal distal gut (non-saline)	urban biome	animal-associated habitat	intestine environment	host-associated	spf	176382/10	False	F1	Germany:Duesseldorf	15	weeks	UBERON:gastrointestinal system	UBERON:lumen of gut	UBERON:colon	mouse	c57bl6/j	Mus musculus	183013/3	59	10090	19.7	grams	LANUV	G383/17	51.189401	adult	6.792239	False	176382/3|176382/4	p1-3	dna in freezer03.140	TRUE	colon content	13422	colon content	mouse gut metagenome	2.1	nmol/well	female	410661	Influence of the genetic background on murine gut microbiome composition and diversity over five generations	2-a6	2-a6
13422.59skin	3	2019-02-22	cf1-2	f1-9	C57BL6/J_line2	2019-06-07	eppi	necropsy	2019-06-07	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	urban biome	animal-associated habitat	sebum material	host-associated	spf	176382/10	False	F1	Germany:Duesseldorf	15	weeks	UBERON:skin	UBERON:skin of external ear	UBERON:sebum	mouse	c57bl6/j	Mus musculus	183013/3	59	10090	19.7	grams	LANUV	G383/17	51.189401	adult	6.792239	False	176382/3|176382/4	p1-3	dna in freezer03.140	TRUE	skin	13422	skin of external ear	mouse skin metagenome	2.1	nmol/well	female	540485	Skin screening	7-a6	7-a6
13422.5skin	3	2018-08-19	rm	rm3		2019-01-03	eppi	necropsy	2019-01-03	Germany	recipient mother	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	urban biome	animal-associated habitat	sebum material	host-associated	spf		True	RM	Germany:Duesseldorf	19	weeks	UBERON:skin	UBERON:skin of external ear	UBERON:sebum	mouse	b6cf1	Mus musculus	5	5	10090	not collected	grams	LANUV	G383/17	51.189401	adult	6.792239	False		room01.32	dna in freezer03.140	TRUE	skin	13422	skin of external ear	mouse skin metagenome	2.102	nmol/well	female	540485	Skin screening	6-h7	6-h7
13422.5water	4	not applicable	not applicable	not applicable		2022	eppi	tweezers	not applicable	Germany	blank-sterile water	FALSE	42	Control	Negative	Sterile water blank	Sterile water blank	urban biome	research facility	sterile water	misc environment	spf		False	not applicable	Germany:Duesseldorf	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	5water	not applicable	not applicable	not applicable	ZETT	not necessary	51.189401	not applicable	6.792239	False		not applicable	dna in freezer03.140	TRUE	control blank	13422	sterile water	metagenome			not applicable	256318	Influence of the genetic background on murine gut microbiome composition and diversity over five generations		
13422.6	1	2018-08-19	rm	rm3		2019-01-03	eppi	necropsy	2019-01-03	Germany	recipient mother	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal distal gut (non-saline)	urban biome	animal-associated habitat	intestine environment	host-associated	spf		True	RM	Germany:Duesseldorf	19	weeks	UBERON:gastrointestinal system	UBERON:lumen of gut	UBERON:colon	mouse	b6cf1	Mus musculus	6	6	10090	not collected	grams	LANUV	G383/17	51.189401	adult	6.792239	False		room01.32	dna in freezer03.140	TRUE	colon content	13422	colon content	mouse gut metagenome	1.297	nmol/well	female	410661	Influence of the genetic background on murine gut microbiome composition and diversity over five generations	1-d12	1-d12
13422.60	1	2019-02-22	cf1-2	f1-10	C57BL6/J_line2	2019-06-07	eppi	necropsy	2019-06-07	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal distal gut (non-saline)	urban biome	animal-associated habitat	intestine environment	host-associated	spf	176382/10	False	F1	Germany:Duesseldorf	15	weeks	UBERON:gastrointestinal system	UBERON:lumen of gut	UBERON:colon	mouse	c57bl6/j	Mus musculus	183013/5	60	10090	30.1	grams	LANUV	G383/17	51.189401	adult	6.792239	False	176382/3|176382/4	p1-3	dna in freezer03.140	TRUE	colon content	13422	colon content	mouse gut metagenome	3.58	nmol/well	male	410661	Influence of the genetic background on murine gut microbiome composition and diversity over five generations	3-a5	3-a5
13422.60skin	3	2019-02-22	cf1-2	f1-10	C57BL6/J_line2	2019-06-07	eppi	necropsy	2019-06-07	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	urban biome	animal-associated habitat	sebum material	host-associated	spf	176382/10	False	F1	Germany:Duesseldorf	15	weeks	UBERON:skin	UBERON:skin of external ear	UBERON:sebum	mouse	c57bl6/j	Mus musculus	183013/5	60	10090	30.1	grams	LANUV	G383/17	51.189401	adult	6.792239	False	176382/3|176382/4	p1-3	dna in freezer03.140	TRUE	skin	13422	skin of external ear	mouse skin metagenome	3.58	nmol/well	male	540485	Skin screening	8-a5	8-a5
13422.61	1	2019-02-22	cf1-2	f1-10	C57BL6/J_line2	2019-06-07	eppi	necropsy	2019-06-07	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal distal gut (non-saline)	urban biome	animal-associated habitat	intestine environment	host-associated	spf	176382/10	False	F1	Germany:Duesseldorf	15	weeks	UBERON:gastrointestinal system	UBERON:lumen of gut	UBERON:colon	mouse	c57bl6/j	Mus musculus	183013/6	61	10090	23.5	grams	LANUV	G383/17	51.189401	adult	6.792239	False	176382/3|176382/4	p1-3	dna in freezer03.140	TRUE	colon content	13422	colon content	mouse gut metagenome	2.7	nmol/well	male	410661	Influence of the genetic background on murine gut microbiome composition and diversity over five generations	3-f9	3-f9
13422.61skin	3	2019-02-22	cf1-2	f1-10	C57BL6/J_line2	2019-06-07	eppi	necropsy	2019-06-07	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	urban biome	animal-associated habitat	sebum material	host-associated	spf	176382/10	False	F1	Germany:Duesseldorf	15	weeks	UBERON:skin	UBERON:skin of external ear	UBERON:sebum	mouse	c57bl6/j	Mus musculus	183013/6	61	10090	23.5	grams	LANUV	G383/17	51.189401	adult	6.792239	False	176382/3|176382/4	p1-3	dna in freezer03.140	TRUE	skin	13422	skin of external ear	mouse skin metagenome	2.7	nmol/well	male	540485	Skin screening	8-f9	8-f9
13422.62	1	2019-02-22	cf1-2	f1-10	C57BL6/J_line2	2019-06-07	eppi	necropsy	2019-06-07	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal distal gut (non-saline)	urban biome	animal-associated habitat	intestine environment	host-associated	spf	176382/10	False	F1	Germany:Duesseldorf	15	weeks	UBERON:gastrointestinal system	UBERON:lumen of gut	UBERON:colon	mouse	c57bl6/j	Mus musculus	183013/7	62	10090	27.9	grams	LANUV	G383/17	51.189401	adult	6.792239	False	176382/3|176382/4	p1-3	dna in freezer03.140	TRUE	colon content	13422	colon content	mouse gut metagenome	3.19	nmol/well	male	410661	Influence of the genetic background on murine gut microbiome composition and diversity over five generations	4-g8	4-g8
13422.62skin	3	2019-02-22	cf1-2	f1-10	C57BL6/J_line2	2019-06-07	eppi	necropsy	2019-06-07	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	urban biome	animal-associated habitat	sebum material	host-associated	spf	176382/10	False	F1	Germany:Duesseldorf	15	weeks	UBERON:skin	UBERON:skin of external ear	UBERON:sebum	mouse	c57bl6/j	Mus musculus	183013/7	62	10090	27.9	grams	LANUV	G383/17	51.189401	adult	6.792239	False	176382/3|176382/4	p1-3	dna in freezer03.140	TRUE	skin	13422	skin of external ear	mouse skin metagenome	3.19	nmol/well	male	540485	Skin screening	9-g8	9-g8
13422.63	1	2019-02-22	cf1-2	f1-10	C57BL6/J_line2	2019-06-07	eppi	necropsy	2019-06-07	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal distal gut (non-saline)	urban biome	animal-associated habitat	intestine environment	host-associated	spf	176382/10	False	F1	Germany:Duesseldorf	15	weeks	UBERON:gastrointestinal system	UBERON:lumen of gut	UBERON:colon	mouse	c57bl6/j	Mus musculus	183013/8	63	10090	24.2	grams	LANUV	G383/17	51.189401	adult	6.792239	False	176382/3|176382/4	p1-3	dna in freezer03.140	TRUE	colon content	13422	colon content	mouse gut metagenome	2.72	nmol/well	male	410661	Influence of the genetic background on murine gut microbiome composition and diversity over five generations	2-g7	2-g7
13422.63skin	3	2019-02-22	cf1-2	f1-10	C57BL6/J_line2	2019-06-07	eppi	necropsy	2019-06-07	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	urban biome	animal-associated habitat	sebum material	host-associated	spf	176382/10	False	F1	Germany:Duesseldorf	15	weeks	UBERON:skin	UBERON:skin of external ear	UBERON:sebum	mouse	c57bl6/j	Mus musculus	183013/8	63	10090	24.2	grams	LANUV	G383/17	51.189401	adult	6.792239	False	176382/3|176382/4	p1-3	dna in freezer03.140	TRUE	skin	13422	skin of external ear	mouse skin metagenome	2.72	nmol/well	male	540485	Skin screening	7-g7	7-g7
13422.64	1	2019-02-22	cf1-2	f1-10	C57BL6/J_line2	2019-06-07	eppi	necropsy	2019-06-07	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal distal gut (non-saline)	urban biome	animal-associated habitat	intestine environment	host-associated	spf	176382/10	False	F1	Germany:Duesseldorf	15	weeks	UBERON:gastrointestinal system	UBERON:lumen of gut	UBERON:colon	mouse	c57bl6/j	Mus musculus	183013/9	64	10090	27.9	grams	LANUV	G383/17	51.189401	adult	6.792239	False	176382/3|176382/4	p1-3	dna in freezer03.140	TRUE	colon content	13422	colon content	mouse gut metagenome	1.91	nmol/well	male	410661	Influence of the genetic background on murine gut microbiome composition and diversity over five generations	2-f11	2-f11
13422.64skin	3	2019-02-22	cf1-2	f1-10	C57BL6/J_line2	2019-06-07	eppi	necropsy	2019-06-07	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	urban biome	animal-associated habitat	sebum material	host-associated	spf	176382/10	False	F1	Germany:Duesseldorf	15	weeks	UBERON:skin	UBERON:skin of external ear	UBERON:sebum	mouse	c57bl6/j	Mus musculus	183013/9	64	10090	27.9	grams	LANUV	G383/17	51.189401	adult	6.792239	False	176382/3|176382/4	p1-3	dna in freezer03.140	TRUE	skin	13422	skin of external ear	mouse skin metagenome	1.91	nmol/well	male	540485	Skin screening	7-f11	7-f11
13422.65	1	2019-02-18	cf1-3	f1-11	C57BL6/J_line3	2019-06-03	eppi	necropsy	2019-06-03	Germany	motherf1	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal distal gut (non-saline)	urban biome	animal-associated habitat	intestine environment	host-associated	spf	176382/12	True	F1	Germany:Duesseldorf	15	weeks	UBERON:gastrointestinal system	UBERON:lumen of gut	UBERON:colon	mouse	c57bl6/j	Mus musculus	183014/1	65	10090	24.9	grams	LANUV	G383/17	51.189401	adult	6.792239	False	176382/7|176382/8	p1-5	dna in freezer03.140	TRUE	colon content	13422	colon content	mouse gut metagenome	2.12	nmol/well	female	410661	Influence of the genetic background on murine gut microbiome composition and diversity over five generations	3-e3	3-e3
13422.65skin	3	2019-02-18	cf1-3	f1-11	C57BL6/J_line3	2019-06-03	eppi	necropsy	2019-06-03	Germany	motherf1	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	urban biome	animal-associated habitat	sebum material	host-associated	spf	176382/12	True	F1	Germany:Duesseldorf	15	weeks	UBERON:skin	UBERON:skin of external ear	UBERON:sebum	mouse	c57bl6/j	Mus musculus	183014/1	65	10090	24.9	grams	LANUV	G383/17	51.189401	adult	6.792239	False	176382/7|176382/8	p1-5	dna in freezer03.140	TRUE	skin	13422	skin of external ear	mouse skin metagenome	2.12	nmol/well	female	540485	Skin screening	8-e3	8-e3
13422.66	1	2019-02-18	cf1-3	f1-11	C57BL6/J_line3	2019-06-03	eppi	necropsy	2019-06-03	Germany	motherf1	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal distal gut (non-saline)	urban biome	animal-associated habitat	intestine environment	host-associated	spf	176382/12	True	F1	Germany:Duesseldorf	15	weeks	UBERON:gastrointestinal system	UBERON:lumen of gut	UBERON:colon	mouse	c57bl6/j	Mus musculus	183014/2	66	10090	26.5	grams	LANUV	G383/17	51.189401	adult	6.792239	False	176382/7|176382/8	p1-5	dna in freezer03.140	TRUE	colon content	13422	colon content	mouse gut metagenome	1.7	nmol/well	female	410661	Influence of the genetic background on murine gut microbiome composition and diversity over five generations	4-e9	4-e9
13422.66skin	3	2019-02-18	cf1-3	f1-11	C57BL6/J_line3	2019-06-03	eppi	necropsy	2019-06-03	Germany	motherf1	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	urban biome	animal-associated habitat	sebum material	host-associated	spf	176382/12	True	F1	Germany:Duesseldorf	15	weeks	UBERON:skin	UBERON:skin of external ear	UBERON:sebum	mouse	c57bl6/j	Mus musculus	183014/2	66	10090	26.5	grams	LANUV	G383/17	51.189401	adult	6.792239	False	176382/7|176382/8	p1-5	dna in freezer03.140	TRUE	skin	13422	skin of external ear	mouse skin metagenome	1.7	nmol/well	female	540485	Skin screening	9-e9	9-e9
13422.67	1	2019-02-18	cf1-3	f1-12	C57BL6/J_line3	2019-06-03	eppi	necropsy	2019-06-03	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal distal gut (non-saline)	urban biome	animal-associated habitat	intestine environment	host-associated	spf	176382/12	False	F1	Germany:Duesseldorf	15	weeks	UBERON:gastrointestinal system	UBERON:lumen of gut	UBERON:colon	mouse	c57bl6/j	Mus musculus	183014/3	67	10090	23.5	grams	LANUV	G383/17	51.189401	adult	6.792239	False	176382/7|176382/8	p1-5	dna in freezer03.140	TRUE	colon content	13422	colon content	mouse gut metagenome	2.01	nmol/well	female	410661	Influence of the genetic background on murine gut microbiome composition and diversity over five generations	1-c7	1-c7
13422.67skin	3	2019-02-18	cf1-3	f1-12	C57BL6/J_line3	2019-06-03	eppi	necropsy	2019-06-03	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	urban biome	animal-associated habitat	sebum material	host-associated	spf	176382/12	False	F1	Germany:Duesseldorf	15	weeks	UBERON:skin	UBERON:skin of external ear	UBERON:sebum	mouse	c57bl6/j	Mus musculus	183014/3	67	10090	23.5	grams	LANUV	G383/17	51.189401	adult	6.792239	False	176382/7|176382/8	p1-5	dna in freezer03.140	TRUE	skin	13422	skin of external ear	mouse skin metagenome	2.01	nmol/well	female	540485	Skin screening	6-c7	6-c7
13422.68	1	2019-02-18	cf1-3	f1-12	C57BL6/J_line3	2019-06-03	eppi	necropsy	2019-06-03	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal distal gut (non-saline)	urban biome	animal-associated habitat	intestine environment	host-associated	spf	176382/12	False	F1	Germany:Duesseldorf	15	weeks	UBERON:gastrointestinal system	UBERON:lumen of gut	UBERON:colon	mouse	c57bl6/j	Mus musculus	183014/4	68	10090	22	grams	LANUV	G383/17	51.189401	adult	6.792239	False	176382/7|176382/8	p1-5	dna in freezer03.140	TRUE	colon content	13422	colon content	mouse gut metagenome	1.29	nmol/well	female	410661	Influence of the genetic background on murine gut microbiome composition and diversity over five generations	2-f10	2-f10
13422.68skin	3	2019-02-18	cf1-3	f1-12	C57BL6/J_line3	2019-06-03	eppi	necropsy	2019-06-03	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	urban biome	animal-associated habitat	sebum material	host-associated	spf	176382/12	False	F1	Germany:Duesseldorf	15	weeks	UBERON:skin	UBERON:skin of external ear	UBERON:sebum	mouse	c57bl6/j	Mus musculus	183014/4	68	10090	22	grams	LANUV	G383/17	51.189401	adult	6.792239	False	176382/7|176382/8	p1-5	dna in freezer03.140	TRUE	skin	13422	skin of external ear	mouse skin metagenome	1.29	nmol/well	female	540485	Skin screening	7-f10	7-f10
